evaluation_id,order_id,rating,content,evaluation_time
56161,10608,4,,2024-12-16 14:45:08
56162,10609,5,第一次尝试，意外的惊喜，会推荐给朋友。,2024-12-17 02:45:54
56163,10610,5,菜品可口，适中，我非常满足！,2024-12-16 06:46:54
56164,10611,5,,2024-12-16 10:47:30
56165,10612,4,,2024-12-15 21:48:33
56166,10613,2,食材发酸，太软，味道无法接受。,2024-12-16 12:48:37
56167,10614,5,食材健康，有嚼劲，味道真的惊艳！,2024-12-17 08:49:11
56168,10617,5,价格划算，物超所值，性价比超高！,2024-12-15 17:51:54
56169,10618,5,配送准时，服务态度热情，体验愉快。,2024-12-17 02:51:58
56170,10619,5,,2024-12-16 16:52:23
56171,10621,4,菜品惊艳，分量十足，我非常满意！,2024-12-16 15:54:00
56172,10622,5,,2024-12-17 12:55:07
56173,10623,4,,2024-12-16 04:55:34
56174,10627,2,,2024-12-16 20:56:22
56175,10629,4,太好吃了，出乎意料！,2024-12-16 02:57:05
56176,10630,4,,2024-12-16 09:57:15
56177,10631,4,菜品丰富，恰到好处，我非常满足！,2024-12-16 03:57:33
56178,10632,5,,2024-12-15 22:58:19
56179,10633,5,包装高端大气，餐具实用，细节很用心。,2024-12-15 18:58:21
56180,10634,5,,2024-12-17 10:59:52
56181,10635,5,食材新鲜，有嚼劲，味道真的一流！,2024-12-16 11:00:35
56182,10636,4,,2024-12-16 06:00:40
56183,10637,1,服务员态度恶劣，态度让我烦躁。,2024-12-16 09:00:47
56184,10638,2,包装不牢固，不整洁，影响了体验。,2024-12-17 11:01:06
56185,10639,5,,2024-12-16 17:01:26
56186,10641,5,,2024-12-17 12:01:44
56187,10642,5,送餐员亲切，服务真的一级棒。,2024-12-15 22:01:57
56188,10644,5,餐厅环境安静，用餐氛围特别棒。,2024-12-17 11:02:31
56189,10645,4,配送准时，服务态度友好，体验很棒。,2024-12-16 01:02:32
56190,10646,4,包装高端大气，餐具齐全，细节细节到位。,2024-12-16 04:02:44
56191,10647,4,,2024-12-17 07:02:48
56192,10649,4,包装精美，餐具齐全，细节很用心。,2024-12-16 07:03:04
56193,10651,4,,2024-12-16 02:03:15
56194,10654,5,餐厅环境有氛围，用餐氛围不错。,2024-12-15 23:03:52
56195,10658,4,餐厅环境整洁，用餐氛围特别棒。,2024-12-16 02:04:13
56196,10659,5,,2024-12-16 20:04:39
56197,10660,4,包装高端大气，餐具齐全，细节专业水准。,2024-12-16 09:05:04
56198,10661,5,,2024-12-15 20:05:21
56199,10663,5,,2024-12-16 12:06:19
56200,10664,3,,2024-12-17 12:07:02
56201,10665,4,餐厅环境舒适，用餐氛围不错。,2024-12-16 09:07:07
56202,10668,5,太让人陶醉了，很惊喜！,2024-12-15 22:08:32
56203,10669,5,太惊艳了，出乎意料！,2024-12-16 19:08:42
56204,10670,4,,2024-12-16 15:08:53
56205,10671,4,食材充满活力，有嚼劲，味道真的特别好吃！,2024-12-17 03:09:25
56206,10672,5,送餐员礼貌，服务真的超级棒。,2024-12-16 08:09:28
56207,10674,4,价格划算，超满意，性价比超高！,2024-12-16 15:10:26
56208,10676,4,,2024-12-16 15:10:38
56209,10677,4,价格划算，不亏，性价比超高！,2024-12-15 18:10:47
56210,10678,5,整体体验五星好评，特别推荐！,2024-12-17 05:11:17
56211,10679,5,,2024-12-17 07:11:43
56212,10682,4,,2024-12-17 05:12:31
56213,10683,5,送餐员特别友好，服务真的值得表扬。,2024-12-16 15:12:45
56214,10685,3,,2024-12-15 23:13:18
56215,10686,4,太好吃了，意外地好！,2024-12-16 07:13:19
56216,10687,5,,2024-12-16 03:13:20
56217,10688,5,餐厅环境温馨，用餐氛围特别棒。,2024-12-16 02:13:24
56218,10690,5,,2024-12-16 12:13:31
56219,10691,5,,2024-12-16 18:13:46
56220,10692,5,,2024-12-16 18:14:01
56221,10693,5,,2024-12-15 19:14:52
56222,10694,5,,2024-12-17 04:15:01
56223,10695,5,送餐员亲切，服务真的值得表扬。,2024-12-16 20:15:03
56224,10696,4,,2024-12-17 06:15:12
56225,10697,2,等待时间太久，耽误用餐，不太满意。,2024-12-16 03:15:12
56226,10698,3,本来期望期望高，结果太普通了。,2024-12-17 09:15:19
56227,10699,4,菜品可口，恰到好处，我非常满意！,2024-12-16 21:15:38
56228,10700,4,菜品鲜美，令人满意，我非常惊喜！,2024-12-16 18:15:40
56229,10701,4,价格超值，物超所值，性价比超高！,2024-12-17 12:15:50
56230,10703,4,,2024-12-15 17:16:08
56231,10704,4,,2024-12-16 13:16:10
56232,10705,4,整体体验五星好评，特别值得！,2024-12-15 23:16:25
56233,10706,5,,2024-12-16 14:16:47
56234,10707,5,餐厅环境整洁，用餐氛围让人放松。,2024-12-17 13:17:06
56235,10708,5,价格便宜实惠，不亏，性价比超高！,2024-12-16 08:17:06
56236,10709,2,等待时间浪费时间，拖延，不太满意。,2024-12-17 10:17:18
56237,10711,4,送餐员礼貌，服务真的很贴心。,2024-12-16 15:17:51
56238,10712,1,,2024-12-17 06:17:52
56239,10714,4,,2024-12-16 21:18:28
56240,10716,3,,2024-12-17 03:18:54
56241,10717,5,,2024-12-17 08:18:57
56242,10718,4,菜品可口，分量十足，我非常满意！,2024-12-15 19:18:59
56243,10719,4,第一次尝试，超乎想象，会推荐给朋友。,2024-12-17 10:19:01
56244,10721,4,菜品香浓，分量十足，我非常喜欢！,2024-12-16 03:19:16
56245,10722,4,第一次尝试，让我惊讶，会再来光顾。,2024-12-16 21:20:38
56246,10724,5,,2024-12-16 08:20:41
56247,10726,4,,2024-12-17 13:21:09
56248,10728,4,配送准时，服务态度周到，体验愉快。,2024-12-17 02:21:18
56249,10732,4,,2024-12-17 04:21:39
56250,10733,3,,2024-12-17 04:22:07
56251,10734,4,整体体验完美，特别值得！,2024-12-16 15:22:11
56252,10736,5,太美味了，超乎想象！,2024-12-16 05:22:46
56253,10737,4,配送提前送达，服务态度友好，体验超出预期。,2024-12-17 11:22:52
56254,10739,3,本来期望充满期待，结果不如预期。,2024-12-17 06:24:02
56255,10742,4,整体体验五星好评，特别无可挑剔！,2024-12-16 04:24:32
56256,10743,5,,2024-12-15 15:24:35
56257,10745,4,送餐员礼貌，服务真的一级棒。,2024-12-15 23:24:49
56258,10748,4,食材爽口，层次丰富，味道真的让人回味！,2024-12-17 10:26:07
56259,10749,5,,2024-12-15 14:26:09
56260,10750,4,,2024-12-16 03:26:12
56261,10751,4,,2024-12-16 09:26:22
56262,10752,4,包装精美，餐具齐全，细节专业水准。,2024-12-15 21:26:38
56263,10753,4,价格亲民，不亏，性价比超高！,2024-12-16 19:26:45
56264,10756,5,送餐员专业，服务真的超级棒。,2024-12-16 16:27:08
56265,10757,5,整体体验值得点赞，特别满意度爆表！,2024-12-17 09:27:14
56266,10759,4,,2024-12-17 07:27:41
56267,10762,4,,2024-12-16 20:28:54
56268,10763,4,,2024-12-16 19:28:56
56269,10765,4,配送准时，服务态度热情，体验超出预期。,2024-12-15 19:29:20
56270,10766,5,,2024-12-17 02:29:23
56271,10767,5,,2024-12-16 12:29:48
56272,10768,4,,2024-12-15 17:29:56
56273,10769,4,菜品鲜美，分量十足，我非常开心！,2024-12-17 13:00:10
56274,10771,5,,2024-12-16 09:02:32
56275,10774,5,,2024-12-17 12:05:19
56276,10776,5,送餐员热心，服务真的很贴心。,2024-12-16 18:06:52
56277,10781,5,,2024-12-17 12:08:59
56278,10782,4,包装高端大气，餐具卫生，细节专业水准。,2024-12-17 10:10:01
56279,10783,5,第一次尝试，值得推荐，会再次购买。,2024-12-16 23:11:06
56280,10784,4,,2024-12-16 18:11:21
56281,10785,4,,2024-12-17 06:12:13
56282,10786,4,食材充满活力，有嚼劲，味道真的让人回味！,2024-12-16 03:13:16
56283,10787,5,,2024-12-17 06:13:40
56284,10788,4,送餐员礼貌，服务真的很贴心。,2024-12-16 01:14:06
56285,10789,4,菜品绝佳，分量十足，我非常满足！,2024-12-16 18:14:24
56286,10790,4,太美味了，完全超预期！,2024-12-15 20:15:07
56287,10791,5,送餐员热心，服务真的赞。,2024-12-17 07:16:00
56288,10793,5,,2024-12-17 04:17:47
56289,10794,5,,2024-12-16 06:18:22
56290,10796,4,餐厅环境温馨，用餐氛围不错。,2024-12-15 23:19:41
56291,10797,4,,2024-12-17 08:20:06
56292,10798,5,,2024-12-17 01:20:08
56293,10799,5,,2024-12-17 14:20:30
56294,10800,4,菜品入味，恰到好处，我非常开心！,2024-12-16 23:21:01
56295,10801,5,,2024-12-16 07:21:03
56296,10802,4,配送非常快，服务态度专业，体验很棒。,2024-12-16 21:21:20
56297,10803,5,,2024-12-15 20:21:42
56298,10805,5,第一次尝试，值得推荐，会推荐给朋友。,2024-12-16 18:24:08
56299,10806,4,,2024-12-16 11:25:07
56300,10807,5,,2024-12-16 10:26:47
56301,10808,4,,2024-12-16 22:26:55
56302,10810,4,餐厅环境整洁，用餐氛围温暖。,2024-12-17 14:27:46
56303,10811,4,,2024-12-17 10:28:24
56304,10812,2,餐具不干净，有异味，真的很失望。,2024-12-16 15:29:37
56305,10813,5,,2024-12-17 04:31:52
56306,10815,5,,2024-12-16 07:33:21
56307,10816,4,价格超值，超高性价比，性价比超高！,2024-12-16 03:34:23
56308,10817,5,,2024-12-16 02:34:31
56309,10818,4,食材爽口，层次丰富，味道真的赞不绝口！,2024-12-16 06:36:04
56310,10819,5,菜品绝佳，分量十足，我非常满意！,2024-12-17 09:36:23
56311,10820,4,,2024-12-16 07:36:36
56312,10822,5,,2024-12-17 17:37:51
56313,10823,5,,2024-12-15 23:38:26
56314,10824,5,,2024-12-16 22:39:19
56315,10825,5,整体体验非常棒，特别满意！,2024-12-16 22:39:20
56316,10826,4,,2024-12-16 03:40:34
56317,10827,5,,2024-12-16 02:41:10
56318,10828,4,整体体验完美，特别值得！,2024-12-16 09:41:49
56319,10830,4,食材充满活力，口感细腻，味道真的让人回味！,2024-12-15 22:42:25
56320,10832,4,,2024-12-16 17:44:53
56321,10835,5,送餐员亲切，服务真的超级棒。,2024-12-16 00:46:36
56322,10837,4,包装高端大气，餐具实用，细节令人感动。,2024-12-16 06:47:37
56323,10838,5,,2024-12-17 14:47:48
56324,10839,5,,2024-12-17 07:49:20
56325,10840,5,,2024-12-16 01:50:12
56326,10841,5,太好吃了，意外地好！,2024-12-16 16:51:04
56327,10843,5,餐厅环境舒适，用餐氛围温暖。,2024-12-17 09:51:57
56328,10845,4,,2024-12-17 04:53:04
56329,10846,4,太美味了，意外地好！,2024-12-16 01:54:11
56330,10847,2,菜品口感差，不值这个价，让我很不开心。,2024-12-16 21:54:33
56331,10848,4,,2024-12-16 12:55:46
56332,10849,5,,2024-12-16 07:56:00
56333,10850,4,菜品入味，分量十足，我非常满意！,2024-12-16 02:56:28
56334,10851,5,送餐员礼貌，服务真的很贴心。,2024-12-15 21:56:40
56335,10853,5,,2024-12-17 11:57:19
56336,10854,5,,2024-12-15 22:57:31
56337,10855,4,配送准时，服务态度热情，体验愉快。,2024-12-17 11:58:02
56338,10857,4,第一次尝试，值得推荐，会继续支持。,2024-12-15 18:59:09
56339,10858,4,第一次尝试，意外的惊喜，会继续支持。,2024-12-16 17:59:11
56340,10859,4,,2024-12-16 11:59:22
56341,10861,5,,2024-12-16 14:00:18
56342,10863,5,,2024-12-17 14:02:54
56343,10865,5,送餐员礼貌，服务真的值得表扬。,2024-12-16 12:06:29
56344,10867,4,,2024-12-15 21:09:45
56345,10868,2,,2024-12-16 05:09:59
56346,10869,4,餐厅环境有氛围，用餐氛围不错。,2024-12-17 16:10:43
56347,10870,5,,2024-12-15 21:11:32
56348,10871,4,,2024-12-16 13:12:08
56349,10873,4,,2024-12-17 08:13:48
56350,10875,4,,2024-12-17 08:15:07
56351,10876,5,,2024-12-16 22:15:24
56352,10877,4,,2024-12-16 20:16:30
56353,10878,4,,2024-12-17 13:16:37
56354,10879,5,配送提前送达，服务态度专业，体验愉快。,2024-12-17 11:17:40
56355,10880,5,,2024-12-16 23:20:53
56356,10881,4,,2024-12-16 14:21:59
56357,10882,4,,2024-12-16 07:22:22
56358,10883,2,本来期望本来以为不错，结果太普通了。,2024-12-15 22:24:22
56359,10885,4,太香喷喷了，很惊喜！,2024-12-17 01:24:43
56360,10886,5,餐厅环境安静，用餐氛围温暖。,2024-12-17 15:24:51
56361,10887,5,,2024-12-17 04:25:07
56362,10888,4,,2024-12-17 06:26:01
56363,10889,5,第一次尝试，意外的惊喜，会继续支持。,2024-12-17 00:27:05
56364,10890,4,菜品丰富，适中，我非常满足！,2024-12-17 12:27:06
56365,10891,4,,2024-12-16 17:27:07
56366,10892,5,,2024-12-17 05:27:15
56367,10893,5,菜品香浓，恰到好处，我非常喜欢！,2024-12-16 03:27:49
56368,10895,2,,2024-12-17 05:29:21
56369,10897,5,送餐员热心，服务真的赞。,2024-12-15 21:29:51
56370,10898,5,,2024-12-16 01:31:05
56371,10899,4,包装严密，餐具干净，细节细节到位。,2024-12-16 19:32:28
56372,10900,1,,2024-12-16 00:32:38
56373,10903,4,,2024-12-15 20:34:12
56374,10904,5,整体体验完美，特别无可挑剔！,2024-12-17 09:35:12
56375,10905,5,第一次尝试，意外的惊喜，会继续支持。,2024-12-17 14:35:37
56376,10906,5,菜品绝佳，恰到好处，我非常满足！,2024-12-16 03:36:01
56377,10908,4,配送提前送达，服务态度专业，体验超出预期。,2024-12-16 02:36:14
56378,10910,4,,2024-12-16 05:37:38
56379,10911,5,太让人陶醉了，意外地好！,2024-12-17 00:37:41
56380,10912,1,,2024-12-16 15:37:55
56381,10913,5,,2024-12-16 07:38:21
56382,10916,5,太香喷喷了，很惊喜！,2024-12-15 19:41:17
56383,10917,4,,2024-12-16 11:41:29
56384,10920,4,价格合理，不亏，性价比超高！,2024-12-17 01:43:04
56385,10921,1,价格溢价严重，性价比低，不会不会再点。,2024-12-16 00:43:11
56386,10922,4,,2024-12-17 04:43:12
56387,10924,5,整体体验特别好，特别满意度爆表！,2024-12-16 03:43:22
56388,10927,5,,2024-12-17 06:44:41
56389,10928,5,,2024-12-16 05:45:39
56390,10929,5,餐厅环境安静，用餐氛围温暖。,2024-12-17 13:45:41
56391,10930,4,送餐员亲切，服务真的超级棒。,2024-12-17 05:45:41
56392,10931,4,餐厅环境舒适，用餐氛围温暖。,2024-12-17 17:45:45
56393,10933,4,,2024-12-17 03:47:31
56394,10935,5,食材色香俱佳，软硬适中，味道真的赞不绝口！,2024-12-16 18:49:46
56395,10937,5,整体体验非常棒，特别推荐！,2024-12-16 12:50:55
56396,10938,5,餐厅环境安静，用餐氛围特别棒。,2024-12-16 15:52:08
56397,10939,4,,2024-12-15 19:52:52
56398,10940,2,食材过期，不顺口，味道怪怪的。,2024-12-17 06:52:57
56399,10941,4,,2024-12-17 03:53:05
56400,10942,4,整体体验特别好，特别无可挑剔！,2024-12-16 02:54:08
56401,10943,4,包装环保，餐具干净，细节专业水准。,2024-12-17 09:55:00
56402,10944,2,,2024-12-16 18:55:18
56403,10945,4,菜品香浓，分量十足，我非常满足！,2024-12-15 22:56:43
56404,10946,4,,2024-12-17 11:58:48
56405,10948,2,,2024-12-15 20:59:13
56406,10949,4,整体体验值得点赞，特别推荐！,2024-12-16 22:59:24
56407,10950,4,整体体验特别好，特别值得！,2024-12-17 11:59:32
56408,10951,4,第一次尝试，比预期好，会再来光顾。,2024-12-16 17:59:48
56409,10952,4,,2024-12-17 10:59:50
56410,10953,5,,2024-12-17 07:00:46
56411,10954,5,,2024-12-16 06:01:28
56412,10955,4,,2024-12-17 13:02:19
56413,10958,4,,2024-12-17 05:07:04
56414,10961,4,菜品惊艳，适中，我非常满意！,2024-12-17 12:09:39
56415,10962,4,,2024-12-16 02:09:44
56416,10963,3,,2024-12-16 05:10:20
56417,10966,5,,2024-12-16 20:14:19
56418,10967,5,包装严密，餐具贴心，细节令人感动。,2024-12-17 19:14:54
56419,10968,5,菜品入味，令人满意，我非常开心！,2024-12-16 15:15:08
56420,10969,5,,2024-12-15 22:17:08
56421,10970,4,,2024-12-15 22:19:48
56422,10971,4,包装整洁，餐具实用，细节细节到位。,2024-12-16 01:20:43
56423,10974,5,太让人陶醉了，超乎想象！,2024-12-16 14:21:54
56424,10976,4,食材爽口，有嚼劲，味道真的惊艳！,2024-12-17 01:22:06
56425,10979,5,配送提前送达，服务态度热情，体验无可挑剔。,2024-12-17 14:23:02
56426,10982,5,配送准时，服务态度热情，体验愉快。,2024-12-16 23:25:18
56427,10983,3,等待时间漫长，非常慢，不太满意。,2024-12-16 08:25:18
56428,10984,5,包装严密，餐具贴心，细节细节到位。,2024-12-16 22:25:34
56429,10985,5,太让人陶醉了，很惊喜！,2024-12-17 17:26:08
56430,10986,5,包装高端大气，餐具干净，细节无可挑剔。,2024-12-16 02:27:08
56431,10987,5,菜品惊艳，令人满意，我非常惊喜！,2024-12-17 12:27:57
56432,10988,5,包装整洁，餐具实用，细节令人感动。,2024-12-17 10:28:21
56433,10989,4,,2024-12-16 19:29:10
56434,10990,4,,2024-12-15 20:29:19
56435,10991,5,,2024-12-17 00:29:21
56436,10993,5,,2024-12-17 16:32:38
56437,10994,4,,2024-12-17 14:33:24
56438,10996,5,,2024-12-17 01:35:01
56439,10997,1,味道奇怪的味道，完全不一样。,2024-12-16 16:35:09
56440,10998,4,,2024-12-16 11:35:59
56441,10999,2,,2024-12-16 10:36:09
56442,11000,4,送餐员亲切，服务真的一级棒。,2024-12-17 00:36:20
56443,11003,4,价格合理，超高性价比，性价比超高！,2024-12-15 20:37:04
56444,11004,5,配送准时，服务态度周到，体验很棒。,2024-12-16 08:37:18
56445,11005,4,,2024-12-16 09:38:24
56446,11009,3,服务员冷漠，态度让我无语。,2024-12-17 02:41:55
56447,11010,4,,2024-12-16 10:42:42
56448,11011,1,菜品太咸，分量少，让我很遗憾。,2024-12-17 01:43:25
56449,11012,2,包装不牢固，邋遢，影响了体验。,2024-12-16 04:43:32
56450,11013,5,,2024-12-15 23:43:56
56451,11015,1,味道怪味，完全不一样。,2024-12-17 12:44:57
56452,11016,5,,2024-12-17 17:45:00
56453,11017,4,餐厅环境安静，用餐氛围特别棒。,2024-12-16 05:45:17
56454,11018,3,,2024-12-16 03:45:58
56455,11020,5,,2024-12-16 04:46:42
56456,11024,5,包装严密，餐具齐全，细节无可挑剔。,2024-12-16 15:49:30
56457,11025,4,,2024-12-16 21:49:43
56458,11026,5,,2024-12-16 16:50:50
56459,11029,5,,2024-12-16 22:51:30
56460,11030,4,,2024-12-16 18:52:14
56461,11032,4,配送准时，服务态度贴心，体验超出预期。,2024-12-17 05:53:48
56462,11033,5,,2024-12-15 23:54:32
56463,11034,5,,2024-12-16 09:54:35
56464,11035,5,,2024-12-16 06:54:59
56465,11036,4,,2024-12-16 07:55:35
56466,11039,5,,2024-12-16 19:56:17
56467,11040,5,配送非常快，服务态度专业，体验超出预期。,2024-12-17 08:56:41
56468,11041,5,菜品惊艳，恰到好处，我非常满足！,2024-12-16 11:57:41
56469,11043,3,,2024-12-16 11:58:56
56470,11046,5,,2024-12-17 06:00:11
56471,11047,5,,2024-12-16 21:00:25
56472,11048,4,,2024-12-16 17:00:40
56473,11049,5,,2024-12-17 00:01:06
56474,11050,4,整体体验五星好评，特别满意度爆表！,2024-12-17 03:01:28
56475,11051,4,食材色香俱佳，口感细腻，味道真的特别好吃！,2024-12-16 20:01:30
56476,11052,4,,2024-12-16 21:01:49
56477,11053,4,,2024-12-15 23:01:50
56478,11056,4,第一次尝试，比预期好，会继续支持。,2024-12-17 10:02:50
56479,11057,5,包装整洁，餐具干净，细节很用心。,2024-12-17 05:03:09
56480,11058,5,,2024-12-16 02:03:27
56481,11059,4,,2024-12-16 20:03:28
56482,11061,3,,2024-12-16 01:03:33
56483,11062,5,,2024-12-15 21:03:55
56484,11063,4,,2024-12-17 09:04:24
56485,11064,5,,2024-12-17 11:04:49
56486,11065,4,太好吃了，超乎想象！,2024-12-17 08:05:22
56487,11067,5,,2024-12-16 09:06:06
56488,11069,5,,2024-12-16 02:07:00
56489,11073,4,配送准时，服务态度热情，体验愉快。,2024-12-17 09:08:32
