material_id,name,allergens,calorie,carbon_emission,protein,fat,carbohydrate
4230,鸡蛋,鸡蛋,1.42,0.04,0.13,0.11,0.01
4231,牛肉,,2.81,0.26,0.26,0.13,0.0
4232,黄瓜,,0.13,0.01,0.02,0.01,0.03
4233,大豆,大豆,4.79,0.01,0.34,0.22,0.28
4234,牛奶,牛奶,0.45,0.01,0.03,0.01,0.04
4235,黄瓜,,0.19,0.0,0.01,0.0,0.04
4236,牛奶,牛奶,0.36,0.03,0.03,0.02,0.06
4237,牛奶,牛奶,0.44,0.02,0.03,0.02,0.04
4238,猪肉,,2.54,0.14,0.22,0.12,0.0
4239,猪肉,,2.2,0.11,0.23,0.13,0.01
4240,西红柿,,0.23,0.0,0.01,0.0,0.03
4241,黄瓜,,0.17,0.01,0.02,0.0,0.03
4242,鸡蛋,鸡蛋,1.31,0.05,0.14,0.1,0.02
4243,猪肉,,2.4,0.12,0.2,0.13,0.01
4244,猪肉,,2.32,0.13,0.21,0.15,0.0
4245,胡萝卜,,0.42,0.01,0.01,0.0,0.09
4246,鸡肉,,2.41,0.06,0.27,0.11,0.0
4247,牛奶,牛奶,0.42,0.02,0.02,0.02,0.05
4248,西红柿,,0.23,0.0,0.01,0.0,0.03
4249,猪肉,,2.53,0.11,0.2,0.14,0.0
4250,黄瓜,,0.15,0.0,0.01,0.0,0.04
4251,牛肉,,2.63,0.27,0.25,0.14,0.01
4252,鸡肉,,2.35,0.07,0.3,0.16,0.0
4253,西红柿,,0.17,0.0,0.01,0.0,0.04
4254,猪肉,,2.49,0.13,0.22,0.13,0.01
4255,小麦,小麦,3.4,0.02,0.11,0.02,0.64
4256,大豆,大豆,4.16,0.01,0.36,0.17,0.3
4257,鸡肉,,2.36,0.08,0.28,0.15,0.01
4258,鸡肉,,2.57,0.08,0.28,0.13,0.0
4259,鸡肉,,2.14,0.08,0.26,0.16,0.01
4260,白菜,,0.16,0.0,0.01,0.0,0.03
4261,鸡蛋,鸡蛋,1.56,0.06,0.14,0.09,0.02
4262,西红柿,,0.19,0.01,0.02,0.0,0.03
4263,鸡蛋,鸡蛋,1.56,0.04,0.13,0.12,0.02
4264,鸡蛋,鸡蛋,1.32,0.05,0.14,0.11,0.02
4265,鸡肉,,2.16,0.07,0.27,0.14,0.0
4266,牛肉,,2.72,0.25,0.25,0.13,0.01
4267,鸡蛋,鸡蛋,1.57,0.06,0.12,0.13,0.01
4268,花生,花生,5.77,0.03,0.22,0.52,0.18
4269,西红柿,,0.17,0.0,0.01,0.0,0.03
4270,白菜,,0.15,0.01,0.02,0.01,0.03
4271,黄瓜,,0.16,0.0,0.02,0.01,0.04
4272,大豆,大豆,4.97,0.01,0.36,0.2,0.29
4273,黄瓜,,0.14,0.01,0.01,0.01,0.05
4274,胡萝卜,,0.39,0.01,0.02,0.01,0.09
4275,胡萝卜,,0.39,0.02,0.02,0.01,0.09
4276,白菜,,0.12,0.01,0.01,0.01,0.01
4277,白菜,,0.1,0.0,0.01,0.0,0.03
4278,牛奶,牛奶,0.45,0.01,0.04,0.02,0.04
4279,鸡肉,,2.55,0.06,0.26,0.14,0.0
4280,黄瓜,,0.16,0.01,0.01,0.0,0.05
4281,花生,花生,6.1,0.02,0.23,0.46,0.17
4282,胡萝卜,,0.36,0.02,0.01,0.0,0.09
4283,大豆,大豆,4.38,0.02,0.35,0.18,0.3
4284,牛奶,牛奶,0.5,0.02,0.02,0.02,0.05
4285,牛奶,牛奶,0.51,0.02,0.03,0.01,0.05
4286,小麦,小麦,2.95,0.01,0.14,0.02,0.68
4287,花生,花生,5.59,0.02,0.27,0.45,0.15
4288,牛肉,,2.34,0.27,0.25,0.16,0.0
4289,西红柿,,0.22,0.0,0.01,0.01,0.04
4290,花生,花生,5.61,0.02,0.27,0.44,0.15
4291,黄瓜,,0.14,0.01,0.01,0.01,0.04
4292,西红柿,,0.22,0.01,0.01,0.01,0.03
4293,西红柿,,0.24,0.0,0.01,0.01,0.04
4294,西红柿,,0.18,0.01,0.02,0.01,0.05
4295,花生,花生,5.11,0.03,0.23,0.46,0.18
4296,猪肉,,2.49,0.13,0.24,0.16,0.0
4297,牛肉,,2.26,0.29,0.26,0.14,0.0
4298,牛奶,牛奶,0.43,0.03,0.03,0.02,0.05
4299,牛肉,,2.53,0.26,0.27,0.15,0.01
4300,鸡肉,,2.49,0.06,0.29,0.15,0.0
4301,牛肉,,2.45,0.26,0.25,0.13,0.0
4302,胡萝卜,,0.44,0.0,0.02,0.0,0.1
4303,胡萝卜,,0.37,0.01,0.02,0.0,0.08
4304,白菜,,0.13,0.01,0.01,0.01,0.03
4305,牛奶,牛奶,0.46,0.02,0.03,0.02,0.05
4306,花生,花生,5.15,0.03,0.27,0.5,0.19
4307,花生,花生,5.59,0.02,0.26,0.5,0.17
4308,黄瓜,,0.21,0.0,0.02,0.0,0.04
4309,猪肉,,2.3,0.13,0.21,0.14,0.01
4310,大豆,大豆,4.8,0.01,0.4,0.19,0.31
4311,牛奶,牛奶,0.4,0.03,0.03,0.01,0.05
4312,牛奶,牛奶,0.38,0.03,0.03,0.01,0.06
4313,黄瓜,,0.19,0.01,0.02,0.01,0.04
4314,鸡蛋,鸡蛋,1.45,0.05,0.15,0.09,0.02
4315,小麦,小麦,3.36,0.02,0.14,0.02,0.67
4316,黄瓜,,0.15,0.01,0.01,0.0,0.04
4317,鸡肉,,2.69,0.07,0.27,0.14,0.01
4318,猪肉,,2.46,0.12,0.2,0.14,0.0
4319,牛肉,,2.48,0.28,0.27,0.15,0.0
4320,鸡肉,,2.27,0.06,0.29,0.13,0.0
4321,黄瓜,,0.17,0.01,0.01,0.01,0.03
4322,猪肉,,2.35,0.13,0.22,0.13,0.01
4323,猪肉,,2.49,0.11,0.24,0.16,0.01
4324,西红柿,,0.21,0.01,0.01,0.0,0.03
4325,西红柿,,0.16,0.0,0.01,0.0,0.04
4326,大豆,大豆,4.41,0.03,0.36,0.22,0.28
4327,猪肉,,2.43,0.13,0.22,0.14,0.0
4328,猪肉,,2.33,0.13,0.23,0.16,0.01
4329,猪肉,,2.3,0.11,0.24,0.14,0.0
4330,白菜,,0.1,0.0,0.02,0.01,0.02
4331,小麦,小麦,3.41,0.02,0.14,0.02,0.65
4332,小麦,小麦,3.45,0.02,0.15,0.02,0.65
4333,花生,花生,5.51,0.03,0.28,0.46,0.14
4334,鸡肉,,2.58,0.07,0.26,0.13,0.0
4335,花生,花生,5.6,0.03,0.29,0.44,0.18
4336,牛奶,牛奶,0.4,0.01,0.03,0.02,0.05
4337,花生,花生,5.64,0.04,0.24,0.46,0.15
4338,猪肉,,2.43,0.12,0.21,0.12,0.0
4339,鸡蛋,鸡蛋,1.59,0.06,0.14,0.13,0.02
4340,花生,花生,5.58,0.02,0.24,0.48,0.16
4341,小麦,小麦,3.06,0.01,0.13,0.02,0.72
4342,牛奶,牛奶,0.38,0.02,0.04,0.01,0.04
4343,鸡肉,,2.49,0.07,0.28,0.15,0.0
4344,黄瓜,,0.17,0.0,0.02,0.01,0.04
4345,黄瓜,,0.16,0.01,0.01,0.01,0.04
4346,牛奶,牛奶,0.35,0.02,0.03,0.01,0.04
4347,胡萝卜,,0.36,0.02,0.02,0.0,0.09
4348,小麦,小麦,3.41,0.02,0.15,0.03,0.75
4349,胡萝卜,,0.4,0.02,0.01,0.0,0.09
4350,大豆,大豆,4.72,0.03,0.4,0.19,0.31
4351,黄瓜,,0.19,0.0,0.02,0.01,0.04
4352,牛肉,,2.58,0.27,0.24,0.13,0.01
4353,牛奶,牛奶,0.34,0.02,0.02,0.01,0.05
4354,猪肉,,2.66,0.12,0.23,0.12,0.0
4355,牛肉,,2.46,0.26,0.24,0.17,0.01
4356,牛肉,,2.64,0.25,0.24,0.14,0.01
4357,白菜,,0.11,0.0,0.02,0.0,0.02
4358,鸡肉,,2.33,0.07,0.29,0.12,0.01
4359,白菜,,0.11,0.01,0.02,0.01,0.02
4360,猪肉,,2.55,0.14,0.2,0.15,0.0
4361,鸡肉,,2.41,0.06,0.28,0.15,0.01
4362,牛肉,,2.58,0.28,0.26,0.14,0.0
4363,牛肉,,2.39,0.26,0.24,0.16,0.01
4364,小麦,小麦,3.44,0.01,0.13,0.02,0.63
4365,花生,花生,5.94,0.03,0.29,0.46,0.15
4366,鸡肉,,2.29,0.06,0.3,0.14,0.0
4367,猪肉,,2.14,0.11,0.22,0.14,0.0
4368,猪肉,,2.19,0.13,0.21,0.16,0.0
4369,牛肉,,2.3,0.26,0.26,0.14,0.0
4370,花生,花生,5.32,0.03,0.29,0.51,0.15
4371,大豆,大豆,4.25,0.03,0.37,0.21,0.3
4372,鸡肉,,2.43,0.08,0.3,0.13,0.01
4373,花生,花生,5.21,0.03,0.25,0.46,0.17
4374,大豆,大豆,4.17,0.03,0.36,0.22,0.32
4375,鸡肉,,2.35,0.07,0.27,0.15,0.01
4376,鸡肉,,2.37,0.07,0.26,0.13,0.01
4377,牛奶,牛奶,0.49,0.02,0.04,0.01,0.04
4378,白菜,,0.14,0.0,0.02,0.01,0.03
4379,胡萝卜,,0.42,0.01,0.02,0.0,0.09
4380,白菜,,0.11,0.0,0.02,0.0,0.01
4381,猪肉,,2.56,0.13,0.25,0.12,0.01
4382,黄瓜,,0.16,0.0,0.02,0.0,0.03
4383,鸡蛋,鸡蛋,1.45,0.05,0.12,0.12,0.01
4384,大豆,大豆,4.81,0.03,0.38,0.22,0.31
4385,胡萝卜,,0.38,0.01,0.02,0.0,0.09
4386,黄瓜,,0.15,0.01,0.01,0.0,0.04
4387,鸡蛋,鸡蛋,1.72,0.06,0.13,0.13,0.02
4388,猪肉,,2.48,0.13,0.2,0.13,0.0
4389,牛肉,,2.3,0.27,0.25,0.16,0.01
4390,花生,花生,5.51,0.02,0.27,0.52,0.17
4391,大豆,大豆,4.49,0.02,0.37,0.23,0.31
4392,白菜,,0.14,0.01,0.02,0.01,0.01
4393,花生,花生,5.44,0.03,0.26,0.49,0.17
4394,鸡蛋,鸡蛋,1.71,0.05,0.15,0.09,0.02
4395,猪肉,,2.42,0.12,0.22,0.13,0.0
4396,牛肉,,2.55,0.29,0.28,0.16,0.0
4397,白菜,,0.11,0.01,0.02,0.0,0.02
4398,猪肉,,2.38,0.12,0.22,0.12,0.0
4399,胡萝卜,,0.4,0.01,0.02,0.01,0.09
4400,牛肉,,2.49,0.29,0.24,0.18,0.0
4401,鸡肉,,2.19,0.07,0.27,0.14,0.01
4402,西红柿,,0.16,0.0,0.02,0.01,0.03
4403,大豆,大豆,4.71,0.03,0.36,0.21,0.32
4404,大豆,大豆,4.05,0.02,0.41,0.2,0.27
4405,胡萝卜,,0.34,0.01,0.02,0.01,0.11
4406,花生,花生,5.81,0.04,0.27,0.5,0.13
4407,小麦,小麦,3.42,0.01,0.13,0.02,0.68
4408,鸡肉,,2.59,0.07,0.26,0.12,0.01
4409,猪肉,,2.48,0.11,0.2,0.13,0.01
4410,花生,花生,5.97,0.04,0.3,0.55,0.17
4411,大豆,大豆,4.59,0.02,0.39,0.23,0.3
4412,大豆,大豆,4.53,0.02,0.41,0.23,0.3
4413,鸡肉,,2.45,0.07,0.27,0.15,0.01
4414,牛肉,,2.58,0.27,0.23,0.13,0.0
4415,牛肉,,2.39,0.26,0.26,0.15,0.01
4416,鸡肉,,2.28,0.06,0.25,0.13,0.0
4417,白菜,,0.12,0.0,0.01,0.0,0.01
4418,花生,花生,6.03,0.03,0.28,0.48,0.15
4419,白菜,,0.15,0.01,0.02,0.01,0.03
4420,黄瓜,,0.15,0.0,0.01,0.0,0.03
4421,胡萝卜,,0.4,0.0,0.01,0.01,0.11
4422,牛肉,,2.41,0.28,0.25,0.15,0.01
4423,牛肉,,2.42,0.29,0.25,0.16,0.01
4424,白菜,,0.16,0.01,0.01,0.01,0.03
4425,白菜,,0.12,0.01,0.01,0.0,0.02
4426,黄瓜,,0.18,0.01,0.02,0.01,0.04
4427,鸡肉,,2.2,0.08,0.26,0.15,0.01
4428,牛奶,牛奶,0.44,0.03,0.02,0.02,0.05
4429,大豆,大豆,4.76,0.03,0.35,0.19,0.28
4430,大豆,大豆,3.97,0.02,0.34,0.22,0.3
4431,鸡肉,,2.42,0.06,0.25,0.12,0.0
4432,黄瓜,,0.14,0.0,0.01,0.01,0.04
4433,花生,花生,5.64,0.04,0.25,0.5,0.15
4434,白菜,,0.11,0.0,0.01,0.01,0.03
4435,大豆,大豆,4.78,0.02,0.35,0.2,0.3
4436,黄瓜,,0.17,0.0,0.02,0.01,0.05
4437,胡萝卜,,0.35,0.01,0.02,0.0,0.09
4438,牛肉,,2.36,0.29,0.26,0.16,0.0
4439,西红柿,,0.18,0.01,0.01,0.0,0.05
4440,小麦,小麦,3.29,0.03,0.14,0.03,0.71
4441,小麦,小麦,2.86,0.03,0.13,0.03,0.73
4442,鸡肉,,2.51,0.07,0.3,0.16,0.01
4443,胡萝卜,,0.39,0.02,0.02,0.0,0.1
4444,鸡肉,,2.22,0.08,0.3,0.14,0.0
4445,鸡蛋,鸡蛋,1.63,0.04,0.12,0.11,0.02
4446,牛奶,牛奶,0.39,0.02,0.03,0.01,0.05
4447,大豆,大豆,4.2,0.03,0.39,0.19,0.3
4448,白菜,,0.12,0.0,0.01,0.01,0.02
4449,牛肉,,2.43,0.27,0.24,0.14,0.0
4450,鸡蛋,鸡蛋,1.58,0.06,0.15,0.11,0.02
4451,白菜,,0.14,0.01,0.02,0.0,0.02
4452,牛肉,,2.57,0.28,0.27,0.13,0.0
4453,大豆,大豆,4.32,0.03,0.4,0.21,0.29
4454,牛肉,,2.38,0.29,0.27,0.13,0.0
4455,鸡蛋,鸡蛋,1.4,0.06,0.13,0.12,0.02
4456,牛奶,牛奶,0.42,0.02,0.03,0.02,0.06
4457,小麦,小麦,3.02,0.02,0.11,0.02,0.67
4458,猪肉,,2.55,0.14,0.23,0.12,0.0
4459,西红柿,,0.16,0.01,0.02,0.0,0.05
4460,牛肉,,2.43,0.29,0.27,0.15,0.01
4461,大豆,大豆,4.95,0.02,0.38,0.21,0.29
4462,鸡肉,,2.41,0.07,0.25,0.13,0.01
4463,大豆,大豆,4.21,0.01,0.36,0.23,0.29
4464,白菜,,0.11,0.0,0.02,0.01,0.02
4465,白菜,,0.14,0.0,0.02,0.0,0.03
4466,鸡蛋,鸡蛋,1.73,0.05,0.14,0.1,0.01
4467,大豆,大豆,4.64,0.02,0.36,0.19,0.28
4468,牛肉,,2.72,0.27,0.25,0.15,0.01
4469,牛奶,牛奶,0.36,0.03,0.03,0.01,0.05
4470,猪肉,,2.24,0.11,0.23,0.14,0.01
4471,大豆,大豆,4.13,0.01,0.33,0.22,0.29
4472,小麦,小麦,3.6,0.02,0.12,0.01,0.7
4473,胡萝卜,,0.41,0.01,0.02,0.01,0.09
4474,猪肉,,2.51,0.13,0.25,0.15,0.0
4475,鸡肉,,2.18,0.07,0.28,0.13,0.0
4476,猪肉,,2.32,0.12,0.24,0.14,0.0
4477,猪肉,,2.24,0.11,0.23,0.15,0.01
4478,鸡肉,,2.41,0.08,0.27,0.14,0.0
4479,花生,花生,5.07,0.04,0.27,0.49,0.15
4480,花生,花生,5.16,0.03,0.28,0.52,0.17
4481,花生,花生,5.62,0.02,0.3,0.49,0.17
4482,大豆,大豆,4.26,0.03,0.37,0.19,0.3
4483,西红柿,,0.18,0.01,0.01,0.0,0.05
4484,胡萝卜,,0.44,0.02,0.02,0.0,0.11
4485,牛肉,,2.67,0.27,0.25,0.13,0.01
4486,鸡蛋,鸡蛋,1.34,0.05,0.12,0.1,0.02
4487,猪肉,,2.37,0.1,0.24,0.12,0.0
4488,西红柿,,0.25,0.0,0.01,0.01,0.04
4489,胡萝卜,,0.39,0.0,0.01,0.01,0.09
4490,白菜,,0.12,0.0,0.02,0.0,0.01
4491,鸡蛋,鸡蛋,1.82,0.05,0.15,0.11,0.01
4492,牛肉,,2.58,0.27,0.26,0.17,0.0
4493,白菜,,0.15,0.0,0.02,0.0,0.02
4494,鸡肉,,2.44,0.07,0.25,0.14,0.0
4495,牛奶,牛奶,0.49,0.02,0.03,0.01,0.05
4496,鸡肉,,2.49,0.06,0.25,0.12,0.0
4497,西红柿,,0.17,0.0,0.02,0.0,0.03
4498,黄瓜,,0.17,0.0,0.02,0.01,0.04
4499,猪肉,,2.45,0.12,0.21,0.14,0.01
4500,西红柿,,0.2,0.01,0.02,0.01,0.04
4501,猪肉,,2.22,0.1,0.22,0.13,0.01
4502,黄瓜,,0.17,0.01,0.01,0.0,0.03
4503,鸡蛋,鸡蛋,1.68,0.05,0.14,0.1,0.02
4504,牛奶,牛奶,0.46,0.01,0.02,0.02,0.06
4505,大豆,大豆,4.43,0.03,0.34,0.19,0.28
4506,猪肉,,2.42,0.12,0.23,0.14,0.0
4507,鸡肉,,2.28,0.07,0.25,0.14,0.0
4508,大豆,大豆,4.07,0.01,0.36,0.22,0.28
4509,黄瓜,,0.18,0.0,0.02,0.01,0.05
4510,鸡肉,,2.28,0.07,0.24,0.14,0.0
4511,花生,花生,5.29,0.03,0.28,0.5,0.18
4512,鸡肉,,2.31,0.07,0.24,0.16,0.01
4513,白菜,,0.11,0.0,0.01,0.0,0.01
4514,小麦,小麦,3.31,0.03,0.12,0.03,0.68
4515,猪肉,,2.54,0.11,0.24,0.12,0.0
4516,小麦,小麦,3.14,0.02,0.11,0.01,0.71
4517,鸡肉,,2.36,0.07,0.26,0.14,0.0
4518,鸡肉,,2.25,0.07,0.28,0.16,0.01
4519,猪肉,,2.36,0.1,0.22,0.13,0.0
4520,牛肉,,2.57,0.26,0.25,0.13,0.01
4521,大豆,大豆,4.14,0.02,0.37,0.19,0.28
4522,猪肉,,2.28,0.12,0.2,0.16,0.01
4523,牛奶,牛奶,0.44,0.02,0.03,0.01,0.04
4524,鸡肉,,2.49,0.07,0.3,0.16,0.01
4525,猪肉,,2.56,0.13,0.24,0.15,0.01
4526,黄瓜,,0.19,0.01,0.02,0.01,0.04
4527,花生,花生,5.64,0.02,0.25,0.5,0.15
4528,胡萝卜,,0.38,0.01,0.02,0.0,0.1
4529,胡萝卜,,0.43,0.02,0.01,0.0,0.11
4530,白菜,,0.11,0.0,0.02,0.01,0.02
4531,黄瓜,,0.15,0.0,0.02,0.0,0.04
4532,牛肉,,2.62,0.27,0.26,0.13,0.01
4533,花生,花生,5.79,0.03,0.26,0.47,0.15
4534,猪肉,,2.55,0.13,0.2,0.12,0.01
4535,花生,花生,5.84,0.03,0.27,0.46,0.15
4536,白菜,,0.12,0.0,0.02,0.0,0.03
4537,牛奶,牛奶,0.49,0.02,0.02,0.02,0.06
4538,黄瓜,,0.19,0.0,0.02,0.01,0.05
4539,牛肉,,2.44,0.29,0.28,0.13,0.01
4540,小麦,小麦,3.27,0.01,0.12,0.02,0.66
4541,牛肉,,2.6,0.27,0.28,0.14,0.0
4542,鸡肉,,2.55,0.07,0.27,0.12,0.0
4543,小麦,小麦,3.43,0.01,0.14,0.03,0.68
4544,牛肉,,2.66,0.26,0.26,0.15,0.0
4545,牛奶,牛奶,0.48,0.02,0.04,0.02,0.05
4546,鸡肉,,2.62,0.08,0.26,0.17,0.01
4547,白菜,,0.14,0.0,0.02,0.0,0.03
4548,花生,花生,5.59,0.03,0.24,0.51,0.15
4549,猪肉,,2.13,0.13,0.2,0.14,0.0
4550,鸡肉,,2.2,0.07,0.29,0.11,0.0
4551,小麦,小麦,3.2,0.03,0.13,0.02,0.67
4552,胡萝卜,,0.38,0.01,0.01,0.01,0.09
4553,白菜,,0.15,0.0,0.01,0.01,0.03
4554,牛肉,,2.65,0.28,0.27,0.16,0.01
4555,猪肉,,2.44,0.14,0.22,0.12,0.01
4556,花生,花生,5.3,0.03,0.26,0.49,0.18
4557,牛肉,,2.49,0.28,0.25,0.16,0.01
4558,胡萝卜,,0.36,0.02,0.01,0.0,0.12
4559,大豆,大豆,4.79,0.02,0.4,0.22,0.29
4560,黄瓜,,0.14,0.01,0.02,0.01,0.04
4561,牛肉,,2.3,0.28,0.24,0.15,0.01
4562,牛肉,,2.33,0.28,0.27,0.14,0.0
4563,花生,花生,5.49,0.04,0.29,0.47,0.16
4564,猪肉,,2.21,0.13,0.24,0.13,0.0
4565,猪肉,,2.55,0.11,0.24,0.16,0.0
4566,鸡肉,,2.47,0.08,0.29,0.12,0.0
4567,鸡蛋,鸡蛋,1.71,0.05,0.13,0.1,0.02
4568,牛肉,,2.48,0.27,0.27,0.14,0.0
4569,西红柿,,0.25,0.01,0.01,0.01,0.04
4570,鸡肉,,2.18,0.07,0.27,0.12,0.0
4571,猪肉,,2.58,0.14,0.23,0.14,0.01
4572,牛肉,,2.54,0.28,0.25,0.17,0.01
4573,牛奶,牛奶,0.41,0.02,0.03,0.02,0.04
4574,牛肉,,2.62,0.27,0.27,0.16,0.0
4575,猪肉,,2.5,0.11,0.24,0.12,0.01
4576,猪肉,,2.51,0.13,0.23,0.14,0.01
4577,鸡肉,,2.4,0.07,0.26,0.14,0.01
4578,西红柿,,0.23,0.0,0.01,0.01,0.04
4579,牛奶,牛奶,0.48,0.02,0.03,0.02,0.05
4580,鸡肉,,2.25,0.07,0.25,0.14,0.01
4581,牛肉,,2.28,0.28,0.25,0.16,0.01
4582,白菜,,0.11,0.0,0.01,0.0,0.02
4583,牛肉,,2.43,0.27,0.27,0.14,0.01
4584,大豆,大豆,4.9,0.01,0.36,0.2,0.29
4585,胡萝卜,,0.37,0.0,0.02,0.0,0.11
4586,鸡蛋,鸡蛋,1.19,0.04,0.12,0.1,0.02
4587,小麦,小麦,3.13,0.02,0.13,0.01,0.7
4588,胡萝卜,,0.36,0.02,0.02,0.01,0.09
4589,黄瓜,,0.16,0.01,0.02,0.01,0.04
4590,黄瓜,,0.14,0.01,0.01,0.0,0.04
4591,花生,花生,5.74,0.04,0.27,0.46,0.15
4592,西红柿,,0.17,0.0,0.01,0.01,0.04
4593,花生,花生,5.94,0.04,0.26,0.46,0.18
4594,西红柿,,0.19,0.0,0.01,0.01,0.04
4595,鸡肉,,2.66,0.07,0.25,0.14,0.01
4596,西红柿,,0.21,0.0,0.01,0.0,0.04
4597,西红柿,,0.19,0.0,0.01,0.01,0.05
4598,花生,花生,5.68,0.02,0.25,0.48,0.18
4599,胡萝卜,,0.39,0.0,0.02,0.0,0.11
4600,猪肉,,2.38,0.1,0.21,0.13,0.0
4601,白菜,,0.14,0.0,0.01,0.01,0.02
4602,鸡肉,,2.33,0.08,0.25,0.15,0.01
4603,猪肉,,2.52,0.14,0.22,0.12,0.01
4604,白菜,,0.16,0.01,0.01,0.01,0.01
4605,鸡肉,,2.45,0.06,0.28,0.13,0.01
4606,鸡蛋,鸡蛋,1.4,0.06,0.12,0.13,0.02
4607,小麦,小麦,2.9,0.01,0.12,0.02,0.73
4608,白菜,,0.15,0.01,0.01,0.0,0.02
4609,黄瓜,,0.18,0.0,0.01,0.0,0.03
4610,猪肉,,2.33,0.12,0.21,0.13,0.0
4611,白菜,,0.16,0.0,0.01,0.0,0.02
4612,白菜,,0.14,0.01,0.02,0.01,0.02
4613,猪肉,,2.18,0.1,0.21,0.16,0.01
4614,猪肉,,2.28,0.14,0.24,0.15,0.01
4615,胡萝卜,,0.35,0.02,0.02,0.0,0.12
4616,鸡肉,,2.54,0.06,0.26,0.15,0.0
4617,胡萝卜,,0.42,0.01,0.01,0.0,0.09
4618,黄瓜,,0.12,0.0,0.01,0.01,0.05
4619,小麦,小麦,3.26,0.01,0.12,0.03,0.73
4620,鸡蛋,鸡蛋,1.32,0.05,0.12,0.11,0.01
4621,胡萝卜,,0.4,0.01,0.01,0.0,0.11
4622,牛肉,,2.37,0.27,0.26,0.15,0.0
4623,牛奶,牛奶,0.41,0.02,0.04,0.01,0.05
4624,鸡肉,,2.52,0.08,0.25,0.12,0.0
4625,大豆,大豆,4.84,0.02,0.34,0.21,0.33
4626,黄瓜,,0.13,0.0,0.02,0.0,0.04
4627,牛肉,,2.4,0.27,0.28,0.14,0.0
4628,黄瓜,,0.19,0.01,0.01,0.01,0.03
4629,猪肉,,2.57,0.12,0.2,0.14,0.0
4630,花生,花生,5.45,0.04,0.22,0.46,0.18
4631,花生,花生,5.68,0.03,0.26,0.47,0.14
4632,胡萝卜,,0.36,0.01,0.02,0.0,0.12
4633,大豆,大豆,4.87,0.02,0.36,0.19,0.31
4634,猪肉,,2.35,0.13,0.22,0.15,0.0
4635,西红柿,,0.23,0.0,0.02,0.0,0.05
4636,黄瓜,,0.18,0.01,0.02,0.01,0.04
4637,牛奶,牛奶,0.38,0.02,0.04,0.02,0.06
4638,鸡肉,,2.59,0.07,0.27,0.13,0.01
4639,牛肉,,2.26,0.28,0.26,0.15,0.01
4640,大豆,大豆,4.03,0.01,0.38,0.19,0.29
4641,猪肉,,2.26,0.12,0.22,0.15,0.0
4642,牛肉,,2.5,0.26,0.26,0.15,0.01
4643,牛肉,,2.64,0.28,0.28,0.13,0.0
4644,大豆,大豆,4.44,0.01,0.38,0.18,0.32
4645,花生,花生,5.34,0.04,0.27,0.43,0.17
4646,牛奶,牛奶,0.44,0.03,0.04,0.02,0.04
4647,小麦,小麦,2.98,0.01,0.13,0.03,0.66
4648,牛肉,,2.54,0.27,0.28,0.17,0.01
4649,鸡肉,,2.31,0.07,0.25,0.14,0.0
4650,胡萝卜,,0.42,0.01,0.01,0.0,0.09
4651,黄瓜,,0.12,0.01,0.02,0.01,0.03
4652,猪肉,,2.47,0.13,0.2,0.17,0.01
4653,牛肉,,2.54,0.28,0.25,0.16,0.01
4654,黄瓜,,0.18,0.01,0.01,0.0,0.05
4655,胡萝卜,,0.35,0.01,0.01,0.01,0.11
4656,大豆,大豆,4.28,0.01,0.33,0.21,0.3
4657,猪肉,,2.15,0.12,0.22,0.14,0.0
4658,鸡肉,,2.26,0.07,0.26,0.13,0.01
4659,大豆,大豆,4.22,0.02,0.36,0.19,0.31
4660,鸡肉,,2.45,0.06,0.28,0.13,0.01
4661,胡萝卜,,0.41,0.0,0.02,0.01,0.11
4662,猪肉,,2.41,0.11,0.2,0.16,0.01
4663,鸡蛋,鸡蛋,1.66,0.05,0.11,0.1,0.02
4664,胡萝卜,,0.44,0.01,0.02,0.0,0.1
4665,胡萝卜,,0.4,0.02,0.01,0.0,0.12
4666,猪肉,,2.46,0.13,0.25,0.14,0.0
4667,猪肉,,2.32,0.14,0.22,0.14,0.01
4668,白菜,,0.13,0.0,0.01,0.0,0.01
4669,牛肉,,2.46,0.25,0.28,0.14,0.0
4670,牛奶,牛奶,0.37,0.01,0.02,0.01,0.05
4671,黄瓜,,0.17,0.0,0.02,0.01,0.03
4672,黄瓜,,0.2,0.01,0.02,0.01,0.03
4673,白菜,,0.16,0.0,0.02,0.01,0.02
4674,花生,花生,5.52,0.03,0.22,0.48,0.15
4675,小麦,小麦,3.18,0.03,0.13,0.01,0.69
4676,花生,花生,5.25,0.03,0.24,0.47,0.17
4677,大豆,大豆,4.46,0.02,0.35,0.19,0.29
4678,牛肉,,2.45,0.29,0.29,0.13,0.01
4679,牛肉,,2.43,0.26,0.24,0.14,0.0
4680,小麦,小麦,2.98,0.03,0.11,0.02,0.7
4681,猪肉,,2.23,0.12,0.24,0.13,0.0
4682,西红柿,,0.18,0.0,0.02,0.0,0.03
4683,黄瓜,,0.17,0.01,0.01,0.0,0.05
4684,猪肉,,2.38,0.1,0.22,0.13,0.01
4685,鸡肉,,2.24,0.07,0.26,0.17,0.01
4686,白菜,,0.11,0.01,0.02,0.0,0.02
4687,鸡蛋,鸡蛋,1.65,0.05,0.14,0.1,0.02
4688,花生,花生,5.55,0.02,0.27,0.54,0.15
4689,牛肉,,2.53,0.28,0.27,0.15,0.0
4690,白菜,,0.15,0.0,0.02,0.01,0.02
4691,西红柿,,0.25,0.0,0.02,0.0,0.04
